kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad.1.sm_35.ptx 836 : 1149580 10952748 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 835 : 1149580 1734527308 4597888 0 0 143700 35925 0 0 
srad.1.sm_35.ptx 834 : 1149580 10898156 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 833 : 1149580 8149736 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 832 : 1149580 10945804 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 831 : 1149580 11820300 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 830 : 1149580 1824526980 51680 0 0 179480 35925 0 0 
srad.1.sm_35.ptx 829 : 1149580 2333482064 4454016 0 0 143700 35925 0 0 
srad.1.sm_35.ptx 828 : 1149580 36312556 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 827 : 1149580 21457960 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 826 : 1149580 2013440228 3983328 0 0 143700 35925 0 0 
srad.1.sm_35.ptx 825 : 1149580 16400620 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 824 : 1149580 1791234252 4335232 0 0 143700 35925 0 0 
srad.1.sm_35.ptx 823 : 1149580 14107852 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 822 : 1149580 10755968 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 821 : 1149580 10831796 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 820 : 1149580 14005516 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 819 : 1149580 13022444 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 818 : 1149580 14650828 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 817 : 1149580 643096196 9280 0 0 36070 35925 0 0 
srad.1.sm_35.ptx 815 : 1149580 13388728 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 814 : 1149580 10443476 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 801 : 1149580 9968840 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 789 : 1152000 7437152 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 788 : 1152000 13104064 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 787 : 1152000 15198304 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 786 : 1152000 14981664 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 785 : 1152000 14972032 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 784 : 1152000 14970816 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 783 : 1152000 14974432 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 782 : 1152000 14974752 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 781 : 1152000 15046336 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 780 : 1152000 15189280 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 779 : 1152000 17883616 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 778 : 1152000 16015520 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 777 : 1152000 53720704 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 746 : 1379496 36912636 0 0 0 172440 43110 0 0 
srad.1.sm_35.ptx 736 : 1379496 14950660 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 735 : 1379496 11246896 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 734 : 1379496 20974744 0 0 0 172440 43110 0 0 
srad.1.sm_35.ptx 733 : 1379496 14320004 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 732 : 1379496 10331308 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 731 : 1379496 10675660 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 730 : 1379496 10500492 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 729 : 1379496 9981708 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 728 : 1379496 10334572 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 727 : 1379496 10745640 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 726 : 1379496 40134896 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 725 : 1379496 20721704 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 724 : 1379496 10446448 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 723 : 1379496 63033816 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 722 : 1379496 14174592 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 721 : 1379496 13207592 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 720 : 1379496 15390664 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 719 : 1379496 62660192 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 718 : 1379496 13092552 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 717 : 1379496 9355696 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 716 : 1379496 19844296 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 715 : 1379496 9310088 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 714 : 1379496 9279212 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 713 : 1379496 20758464 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 712 : 1379496 19932708 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 711 : 1379496 9396560 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 710 : 1379496 13276712 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 709 : 1379496 9231568 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 708 : 1379496 62260124 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 707 : 1379496 13270816 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 706 : 1379496 12914216 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 705 : 1379496 13228676 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 704 : 1379496 61766752 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 703 : 1379496 12689192 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 702 : 1379496 12780296 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 701 : 1379496 13104228 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 700 : 1379496 12808776 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 699 : 1379496 12848484 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 698 : 1379496 13496224 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 697 : 1379496 500792824 3584 0 0 215466 43110 0 0 
srad.1.sm_35.ptx 696 : 1379496 13705640 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 695 : 1379496 13783016 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 694 : 1379496 14136996 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 693 : 1379496 584626272 9984 0 0 43284 43110 0 0 
srad.1.sm_35.ptx 692 : 1379496 13680720 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 691 : 1379496 8931600 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 690 : 1379496 12812584 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 689 : 1379496 498775360 0 0 0 215454 43110 0 0 
srad.1.sm_35.ptx 688 : 1379496 14441448 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 687 : 1379496 14323012 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 686 : 1379496 14292068 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 685 : 1379496 554006680 9984 0 0 43284 43110 0 0 
srad.1.sm_35.ptx 684 : 1379496 13010088 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 683 : 1379496 13296420 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 682 : 1379496 9278572 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 681 : 1379496 12657896 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 680 : 1379496 93307128 352 0 0 215376 43110 0 0 
srad.1.sm_35.ptx 679 : 1379496 13243012 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 678 : 1379496 12995336 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 677 : 1379496 13107652 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 676 : 1379496 256091320 10080 0 0 205362 43110 0 0 
srad.1.sm_35.ptx 675 : 1379496 13989128 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 674 : 1379496 10448748 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 673 : 1379496 12589160 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 672 : 1379496 1172194160 2112 0 0 172440 43110 0 0 
srad.1.sm_35.ptx 671 : 1379496 15628484 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 670 : 1379496 11169484 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 669 : 1379496 1271713832 2521184 0 0 215376 43110 0 0 
srad.1.sm_35.ptx 668 : 1379496 14802596 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 667 : 1379496 14309024 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 666 : 1379496 14355972 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 665 : 1379496 305700024 10080 0 0 205362 43110 0 0 
srad.1.sm_35.ptx 664 : 1379496 16786760 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 663 : 1379496 16182944 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 662 : 1379496 16191304 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 661 : 1379496 12002520 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 660 : 1379496 16463648 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 659 : 1379496 11543560 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 658 : 1379496 16139036 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 657 : 1379496 12007528 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 656 : 1379496 13021512 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 655 : 1379496 16438304 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 654 : 1379496 15718628 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 653 : 1379496 37248840 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 652 : 1379496 15610412 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 651 : 1379496 9986576 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 649 : 1382400 18336 0 0 0 0 0 0 6 
srad.1.sm_35.ptx 648 : 1382400 9100640 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 647 : 1382400 9609920 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 646 : 1382400 19054208 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 645 : 1382400 9397504 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 644 : 1382400 8989824 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 643 : 1382400 16132832 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 528 : 43104 403721 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 191 : 6144 43776 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 527 : 43104 408326 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 190 : 6144 41568 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 526 : 43104 1821168 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 189 : 6144 44736 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 525 : 43104 1848677 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 188 : 6144 36864 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 524 : 43104 545277 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 187 : 6144 40640 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 523 : 43104 419887 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 186 : 6144 40384 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 522 : 43104 1939995 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 185 : 6144 41120 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 521 : 43104 1995050 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 184 : 6144 42368 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 519 : 1379328 10406824 0 0 0 0 0 0 43104 
srad.1.sm_35.ptx 182 : 6144 41632 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 518 : 1379328 10453504 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 181 : 6144 43136 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 517 : 1379328 12693408 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 180 : 6144 43424 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 516 : 1379328 14140192 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 179 : 6144 45920 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 513 : 86208 911520 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 176 : 6144 42976 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 512 : 86208 826986 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 175 : 6144 37984 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 511 : 86208 3681828 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 174 : 6144 38912 0 0 0 0 0 0 0 
srad.1.sm_35.ptx 510 : 86208 3752018 0 43104 43104 0 0 0 0 
srad.1.sm_35.ptx 509 : 86208 1124720 0 43104 43104 0 0 0 0 
